Year,Increment,FishID,Length,Capture_age_chron,Collection_year,Cohort,sex,Weight,Increment_age,PDO,SSTv4
2002,0.101,94201701140_527,41,22,2017,1995,2,970,8,5.79371722,5.79371722
2003,0.068,94201701140_527,41,22,2017,1995,2,970,9,6.0759167,6.0759167
2004,0.074,94201701140_527,41,22,2017,1995,2,970,10,6.0149829,6.0149829
2005,0.076,94201701140_527,41,22,2017,1995,2,970,11,5.8702298,5.8702298
2006,0.045,94201701140_527,41,22,2017,1995,2,970,12,5.26322844,5.26322844
2007,0.041,94201701140_527,41,22,2017,1995,2,970,13,5.03499357,5.03499357
2008,0.042,94201701140_527,41,22,2017,1995,2,970,14,4.71685837,4.71685837
2009,0.051,94201701140_527,41,22,2017,1995,2,970,15,4.90519256,4.90519256
2010,0.034,94201701140_527,41,22,2017,1995,2,970,16,4.708319786,4.708319786
2011,0.037,94201701140_527,41,22,2017,1995,2,970,17,4.8443986,4.8443986
2012,0.028,94201701140_527,41,22,2017,1995,2,970,18,4.224856867,4.224856867
2013,0.027,94201701140_527,41,22,2017,1995,2,970,19,5.18397497,5.18397497
2014,0.042,94201701140_527,41,22,2017,1995,2,970,20,6.6587505,6.6587505
2015,0.061,94201701140_527,41,22,2017,1995,2,970,21,6.3742236,6.3742236
2016,0.053,94201701140_527,41,22,2017,1995,2,970,22,7.0831243,7.0831243
1997,0.041,94201701140_525,40,24,2017,1993,2,758,5,6.0545831,6.0545831
1998,0.04,94201701140_525,40,24,2017,1993,2,758,6,5.7722394,5.7722394
1999,0.025,94201701140_525,40,24,2017,1993,2,758,7,4.70638508,4.70638508
2000,0.044,94201701140_525,40,24,2017,1993,2,758,8,5.12424454,5.12424454
2001,0.059,94201701140_525,40,24,2017,1993,2,758,9,5.3685169,5.3685169
2002,0.041,94201701140_525,40,24,2017,1993,2,758,10,5.79371722,5.79371722
2003,0.035,94201701140_525,40,24,2017,1993,2,758,11,6.0759167,6.0759167
2004,0.056,94201701140_525,40,24,2017,1993,2,758,12,6.0149829,6.0149829
2005,0.038,94201701140_525,40,24,2017,1993,2,758,13,5.8702298,5.8702298
2006,0.035,94201701140_525,40,24,2017,1993,2,758,14,5.26322844,5.26322844
2007,0.025,94201701140_525,40,24,2017,1993,2,758,15,5.03499357,5.03499357
2008,0.025,94201701140_525,40,24,2017,1993,2,758,16,4.71685837,4.71685837
2009,0.025,94201701140_525,40,24,2017,1993,2,758,17,4.90519256,4.90519256
2010,0.023,94201701140_525,40,24,2017,1993,2,758,18,4.708319786,4.708319786
2011,0.027,94201701140_525,40,24,2017,1993,2,758,19,4.8443986,4.8443986
2012,0.034,94201701140_525,40,24,2017,1993,2,758,20,4.224856867,4.224856867
2013,0.041,94201701140_525,40,24,2017,1993,2,758,21,5.18397497,5.18397497
2014,0.05,94201701140_525,40,24,2017,1993,2,758,22,6.6587505,6.6587505
2015,0.048,94201701140_525,40,24,2017,1993,2,758,23,6.3742236,6.3742236
2016,0.044,94201701140_525,40,24,2017,1993,2,758,24,7.0831243,7.0831243
2002,0.092,94201701140_508,39,22,2017,1995,2,730,8,5.79371722,5.79371722
2003,0.063,94201701140_508,39,22,2017,1995,2,730,9,6.0759167,6.0759167
2004,0.056,94201701140_508,39,22,2017,1995,2,730,10,6.0149829,6.0149829
2005,0.048,94201701140_508,39,22,2017,1995,2,730,11,5.8702298,5.8702298
2006,0.022,94201701140_508,39,22,2017,1995,2,730,12,5.26322844,5.26322844
2007,0.026,94201701140_508,39,22,2017,1995,2,730,13,5.03499357,5.03499357
2008,0.025,94201701140_508,39,22,2017,1995,2,730,14,4.71685837,4.71685837
2009,0.032,94201701140_508,39,22,2017,1995,2,730,15,4.90519256,4.90519256
2010,0.037,94201701140_508,39,22,2017,1995,2,730,16,4.708319786,4.708319786
2011,0.045,94201701140_508,39,22,2017,1995,2,730,17,4.8443986,4.8443986
2012,0.022,94201701140_508,39,22,2017,1995,2,730,18,4.224856867,4.224856867
2013,0.026,94201701140_508,39,22,2017,1995,2,730,19,5.18397497,5.18397497
2014,0.035,94201701140_508,39,22,2017,1995,2,730,20,6.6587505,6.6587505
2015,0.047,94201701140_508,39,22,2017,1995,2,730,21,6.3742236,6.3742236
2016,0.036,94201701140_508,39,22,2017,1995,2,730,22,7.0831243,7.0831243
2004,0.087,94201701140_503,34,15,2017,2002,2,440,3,6.0149829,6.0149829
2005,0.062,94201701140_503,34,15,2017,2002,2,440,4,5.8702298,5.8702298
2006,0.042,94201701140_503,34,15,2017,2002,2,440,5,5.26322844,5.26322844
2007,0.064,94201701140_503,34,15,2017,2002,2,440,6,5.03499357,5.03499357
2008,0.037,94201701140_503,34,15,2017,2002,2,440,7,4.71685837,4.71685837
2009,0.057,94201701140_503,34,15,2017,2002,2,440,8,4.90519256,4.90519256
2010,0.045,94201701140_503,34,15,2017,2002,2,440,9,4.708319786,4.708319786
2011,0.069,94201701140_503,34,15,2017,2002,2,440,10,4.8443986,4.8443986
2012,0.032,94201701140_503,34,15,2017,2002,2,440,11,4.224856867,4.224856867
2013,0.036,94201701140_503,34,15,2017,2002,2,440,12,5.18397497,5.18397497
2014,0.054,94201701140_503,34,15,2017,2002,2,440,13,6.6587505,6.6587505
2015,0.057,94201701140_503,34,15,2017,2002,2,440,14,6.3742236,6.3742236
2016,0.045,94201701140_503,34,15,2017,2002,2,440,15,7.0831243,7.0831243
2005,0.131,94201701140_495,36,14,2017,2003,2,562,3,5.8702298,5.8702298
2006,0.074,94201701140_495,36,14,2017,2003,2,562,4,5.26322844,5.26322844
2007,0.09,94201701140_495,36,14,2017,2003,2,562,5,5.03499357,5.03499357
2008,0.034,94201701140_495,36,14,2017,2003,2,562,6,4.71685837,4.71685837
2009,0.075,94201701140_495,36,14,2017,2003,2,562,7,4.90519256,4.90519256
2010,0.057,94201701140_495,36,14,2017,2003,2,562,8,4.708319786,4.708319786
2011,0.078,94201701140_495,36,14,2017,2003,2,562,9,4.8443986,4.8443986
2012,0.029,94201701140_495,36,14,2017,2003,2,562,10,4.224856867,4.224856867
2013,0.057,94201701140_495,36,14,2017,2003,2,562,11,5.18397497,5.18397497
2014,0.052,94201701140_495,36,14,2017,2003,2,562,12,6.6587505,6.6587505
2015,0.047,94201701140_495,36,14,2017,2003,2,562,13,6.3742236,6.3742236
2016,0.056,94201701140_495,36,14,2017,2003,2,562,14,7.0831243,7.0831243
1991,0.052,94201701140_490,40,32,2017,1985,2,670,7,5.57854866,5.57854866
1992,0.045,94201701140_490,40,32,2017,1985,2,670,8,5.15318766,5.15318766
1993,0.076,94201701140_490,40,32,2017,1985,2,670,9,6.0813382,6.0813382
1994,0.028,94201701140_490,40,32,2017,1985,2,670,10,5.3507835,5.3507835
1995,0.034,94201701140_490,40,32,2017,1985,2,670,11,5.3110536,5.3110536
1996,0.057,94201701140_490,40,32,2017,1985,2,670,12,5.2936518,5.2936518
1997,0.044,94201701140_490,40,32,2017,1985,2,670,13,6.0545831,6.0545831
1998,0.04,94201701140_490,40,32,2017,1985,2,670,14,5.7722394,5.7722394
1999,0.025,94201701140_490,40,32,2017,1985,2,670,15,4.70638508,4.70638508
2000,0.036,94201701140_490,40,32,2017,1985,2,670,16,5.12424454,5.12424454
2001,0.035,94201701140_490,40,32,2017,1985,2,670,17,5.3685169,5.3685169
2002,0.042,94201701140_490,40,32,2017,1985,2,670,18,5.79371722,5.79371722
2003,0.048,94201701140_490,40,32,2017,1985,2,670,19,6.0759167,6.0759167
2004,0.033,94201701140_490,40,32,2017,1985,2,670,20,6.0149829,6.0149829
2005,0.042,94201701140_490,40,32,2017,1985,2,670,21,5.8702298,5.8702298
2006,0.018,94201701140_490,40,32,2017,1985,2,670,22,5.26322844,5.26322844
2007,0.024,94201701140_490,40,32,2017,1985,2,670,23,5.03499357,5.03499357
2008,0.015,94201701140_490,40,32,2017,1985,2,670,24,4.71685837,4.71685837
2009,0.033,94201701140_490,40,32,2017,1985,2,670,25,4.90519256,4.90519256
2010,0.032,94201701140_490,40,32,2017,1985,2,670,26,4.708319786,4.708319786
2011,0.026,94201701140_490,40,32,2017,1985,2,670,27,4.8443986,4.8443986
2012,0.022,94201701140_490,40,32,2017,1985,2,670,28,4.224856867,4.224856867
2013,0.025,94201701140_490,40,32,2017,1985,2,670,29,5.18397497,5.18397497
2014,0.026,94201701140_490,40,32,2017,1985,2,670,30,6.6587505,6.6587505
2015,0.021,94201701140_490,40,32,2017,1985,2,670,31,6.3742236,6.3742236
2005,0.076,94201701140_483,38,18,2017,1999,2,676,7,5.8702298,5.8702298
2006,0.078,94201701140_483,38,18,2017,1999,2,676,8,5.26322844,5.26322844
2007,0.055,94201701140_483,38,18,2017,1999,2,676,9,5.03499357,5.03499357
2008,0.037,94201701140_483,38,18,2017,1999,2,676,10,4.71685837,4.71685837
2009,0.068,94201701140_483,38,18,2017,1999,2,676,11,4.90519256,4.90519256
2010,0.057,94201701140_483,38,18,2017,1999,2,676,12,4.708319786,4.708319786
2011,0.05,94201701140_483,38,18,2017,1999,2,676,13,4.8443986,4.8443986
2012,0.028,94201701140_483,38,18,2017,1999,2,676,14,4.224856867,4.224856867
2013,0.03,94201701140_483,38,18,2017,1999,2,676,15,5.18397497,5.18397497
2014,0.033,94201701140_483,38,18,2017,1999,2,676,16,6.6587505,6.6587505
2015,0.043,94201701140_483,38,18,2017,1999,2,676,17,6.3742236,6.3742236
2002,0.099,94201701140_474,35,18,2017,1999,1,414,4,5.79371722,5.79371722
2003,0.06,94201701140_474,35,18,2017,1999,1,414,5,6.0759167,6.0759167
2004,0.082,94201701140_474,35,18,2017,1999,1,414,6,6.0149829,6.0149829
2005,0.081,94201701140_474,35,18,2017,1999,1,414,7,5.8702298,5.8702298
2006,0.065,94201701140_474,35,18,2017,1999,1,414,8,5.26322844,5.26322844
2007,0.042,94201701140_474,35,18,2017,1999,1,414,9,5.03499357,5.03499357
2008,0.047,94201701140_474,35,18,2017,1999,1,414,10,4.71685837,4.71685837
2009,0.049,94201701140_474,35,18,2017,1999,1,414,11,4.90519256,4.90519256
2010,0.041,94201701140_474,35,18,2017,1999,1,414,12,4.708319786,4.708319786
2011,0.038,94201701140_474,35,18,2017,1999,1,414,13,4.8443986,4.8443986
2012,0.031,94201701140_474,35,18,2017,1999,1,414,14,4.224856867,4.224856867
2013,0.035,94201701140_474,35,18,2017,1999,1,414,15,5.18397497,5.18397497
2014,0.039,94201701140_474,35,18,2017,1999,1,414,16,6.6587505,6.6587505
2015,0.037,94201701140_474,35,18,2017,1999,1,414,17,6.3742236,6.3742236
2016,0.024,94201701140_474,35,18,2017,1999,1,414,18,7.0831243,7.0831243
